DeviceTag: Movella DOT0,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 30,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-05-29 13:41:06.439,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
504037,1.0000,-0.0001,-0.0002,0.0004,0.0059,-0.0039,0.1583,-nan,-nan,-nan,-inf,-inf,inf,-0.0347,1.1353,-1.0508,0.9996,-0.0129,-0.0184,-0.0189,-1.4415,-2.1361,-2.1341,0
504370,1.0000,-0.0002,-0.0003,0.0008,0.0116,-0.0077,0.3166,0.3501,-0.2345,9.4968,-0.0131,-0.0202,0.0457,-0.0317,1.1387,-1.0474,0.9996,-0.0131,-0.0188,-0.0184,-1.4629,-2.1764,-2.0762,0
504703,1.0000,-0.0002,-0.0004,0.0007,0.0118,-0.0077,0.3161,0.3573,-0.2335,9.4823,-0.0122,-0.0217,0.0445,-0.0337,1.1362,-1.0479,0.9996,-0.0132,-0.0190,-0.0178,-1.4762,-2.2056,-2.0086,0
505037,1.0000,-0.0002,-0.0004,0.0007,0.0112,-0.0078,0.3161,0.3401,-0.2360,9.4829,-0.0127,-0.0221,0.0441,-0.0332,1.1401,-1.0493,0.9996,-0.0134,-0.0193,-0.0173,-1.4980,-2.2341,-1.9566,0
505370,1.0000,-0.0002,-0.0004,0.0007,0.0114,-0.0074,0.3164,0.3459,-0.2249,9.4909,-0.0126,-0.0217,0.0449,-0.0371,1.1387,-1.0449,0.9996,-0.0135,-0.0195,-0.0169,-1.5150,-2.2574,-1.9053,0
505703,1.0000,-0.0002,-0.0004,0.0008,0.0115,-0.0075,0.3160,0.3474,-0.2265,9.4795,-0.0120,-0.0219,0.0452,-0.0332,1.1387,-1.0483,0.9996,-0.0137,-0.0197,-0.0165,-1.5295,-2.2819,-1.8567,0
506037,1.0000,-0.0002,-0.0003,0.0007,0.0113,-0.0075,0.3164,0.3434,-0.2262,9.4930,-0.0121,-0.0208,0.0439,-0.0347,1.1362,-1.0542,0.9996,-0.0138,-0.0199,-0.0160,-1.5440,-2.3050,-1.7978,0
506370,1.0000,-0.0002,-0.0004,0.0007,0.0117,-0.0082,0.3161,0.3532,-0.2471,9.4839,-0.0122,-0.0220,0.0446,-0.0308,1.1372,-1.0479,0.9996,-0.0139,-0.0201,-0.0154,-1.5603,-2.3305,-1.7366,0
506703,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0076,0.3159,0.3478,-0.2290,9.4782,-0.0130,-0.0223,0.0447,-0.0332,1.1377,-1.0479,0.9996,-0.0141,-0.0204,-0.0149,-1.5800,-2.3582,-1.6745,0
507037,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0075,0.3159,0.3497,-0.2285,9.4765,-0.0132,-0.0232,0.0434,-0.0381,1.1387,-1.0454,0.9996,-0.0142,-0.0206,-0.0143,-1.5998,-2.3877,-1.6115,0
507370,1.0000,-0.0002,-0.0003,0.0007,0.0115,-0.0081,0.3166,0.3485,-0.2440,9.4977,-0.0126,-0.0207,0.0440,-0.0366,1.1392,-1.0444,0.9996,-0.0144,-0.0209,-0.0139,-1.6188,-2.4129,-1.5554,0
507703,1.0000,-0.0002,-0.0003,0.0007,0.0112,-0.0077,0.3158,0.3395,-0.2335,9.4747,-0.0125,-0.0201,0.0447,-0.0371,1.1377,-1.0479,0.9996,-0.0146,-0.0211,-0.0133,-1.6387,-2.4367,-1.4952,0
508037,1.0000,-0.0002,-0.0004,0.0007,0.0114,-0.0080,0.3167,0.3464,-0.2418,9.4995,-0.0128,-0.0218,0.0435,-0.0327,1.1387,-1.0527,0.9996,-0.0147,-0.0213,-0.0129,-1.6591,-2.4636,-1.4382,0
508370,1.0000,-0.0002,-0.0004,0.0007,0.0117,-0.0078,0.3161,0.3543,-0.2349,9.4827,-0.0130,-0.0211,0.0448,-0.0322,1.1372,-1.0522,0.9996,-0.0149,-0.0215,-0.0123,-1.6802,-2.4892,-1.3766,0
508703,1.0000,-0.0002,-0.0004,0.0008,0.0112,-0.0077,0.3164,0.3398,-0.2344,9.4932,-0.0124,-0.0210,0.0455,-0.0352,1.1343,-1.0464,0.9996,-0.0151,-0.0218,-0.0118,-1.7001,-2.5149,-1.3124,0
509037,1.0000,-0.0002,-0.0003,0.0007,0.0115,-0.0078,0.3164,0.3479,-0.2372,9.4910,-0.0133,-0.0205,0.0440,-0.0347,1.1396,-1.0532,0.9996,-0.0153,-0.0220,-0.0113,-1.7217,-2.5398,-1.2547,0
509370,1.0000,-0.0002,-0.0004,0.0007,0.0116,-0.0077,0.3166,0.3509,-0.2345,9.4971,-0.0129,-0.0221,0.0447,-0.0356,1.1392,-1.0522,0.9996,-0.0154,-0.0222,-0.0108,-1.7425,-2.5676,-1.1978,0
509703,1.0000,-0.0002,-0.0003,0.0007,0.0114,-0.0075,0.3165,0.3457,-0.2277,9.4956,-0.0125,-0.0207,0.0446,-0.0337,1.1362,-1.0444,0.9996,-0.0156,-0.0225,-0.0103,-1.7625,-2.5928,-1.1410,0
510037,1.0000,-0.0002,-0.0004,0.0007,0.0116,-0.0074,0.3163,0.3507,-0.2240,9.4876,-0.0132,-0.0211,0.0443,-0.0386,1.1382,-1.0488,0.9996,-0.0158,-0.0227,-0.0098,-1.7836,-2.6188,-1.0821,0
510370,1.0000,-0.0002,-0.0004,0.0007,0.0116,-0.0075,0.3156,0.3514,-0.2274,9.4672,-0.0132,-0.0218,0.0442,-0.0332,1.1372,-1.0483,0.9996,-0.0159,-0.0229,-0.0093,-1.8045,-2.6462,-1.0273,0
510703,1.0000,-0.0002,-0.0004,0.0007,0.0114,-0.0081,0.3164,0.3456,-0.2447,9.4912,-0.0127,-0.0218,0.0441,-0.0317,1.1353,-1.0493,0.9996,-0.0161,-0.0232,-0.0088,-1.8245,-2.6735,-0.9662,0
511037,1.0000,-0.0002,-0.0004,0.0007,0.0117,-0.0079,0.3162,0.3533,-0.2404,9.4868,-0.0119,-0.0221,0.0447,-0.0327,1.1377,-1.0479,0.9996,-0.0163,-0.0234,-0.0083,-1.8431,-2.7012,-0.9032,0
511370,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0077,0.3157,0.3442,-0.2327,9.4708,-0.0129,-0.0231,0.0457,-0.0386,1.1367,-1.0479,0.9996,-0.0164,-0.0237,-0.0077,-1.8637,-2.7308,-0.8410,0
511703,1.0000,-0.0002,-0.0004,0.0007,0.0116,-0.0079,0.3161,0.3524,-0.2407,9.4832,-0.0128,-0.0218,0.0449,-0.0361,1.1382,-1.0464,0.9995,-0.0166,-0.0239,-0.0072,-1.8840,-2.7578,-0.7844,0
512037,1.0000,-0.0002,-0.0004,0.0008,0.0117,-0.0080,0.3155,0.3546,-0.2425,9.4641,-0.0121,-0.0221,0.0455,-0.0376,1.1401,-1.0488,0.9995,-0.0168,-0.0242,-0.0067,-1.9031,-2.7853,-0.7246,0
512370,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0078,0.3165,0.3489,-0.2371,9.4934,-0.0128,-0.0223,0.0441,-0.0356,1.1367,-1.0488,0.9995,-0.0169,-0.0244,-0.0062,-1.9233,-2.8131,-0.6689,0
512703,1.0000,-0.0002,-0.0004,0.0008,0.0114,-0.0078,0.3165,0.3460,-0.2354,9.4942,-0.0127,-0.0232,0.0454,-0.0352,1.1387,-1.0474,0.9995,-0.0171,-0.0247,-0.0057,-1.9434,-2.8424,-0.6097,0
513037,1.0000,-0.0002,-0.0003,0.0007,0.0118,-0.0080,0.3166,0.3567,-0.2411,9.4974,-0.0130,-0.0205,0.0444,-0.0347,1.1372,-1.0469,0.9995,-0.0173,-0.0249,-0.0052,-1.9639,-2.8663,-0.5514,0
513370,1.0000,-0.0002,-0.0004,0.0008,0.0115,-0.0079,0.3165,0.3477,-0.2394,9.4961,-0.0122,-0.0219,0.0457,-0.0312,1.1367,-1.0479,0.9995,-0.0174,-0.0252,-0.0047,-1.9830,-2.8927,-0.4923,0
513703,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0075,0.3164,0.3479,-0.2284,9.4924,-0.0122,-0.0215,0.0447,-0.0347,1.1401,-1.0479,0.9995,-0.0176,-0.0254,-0.0042,-2.0018,-2.9182,-0.4332,0
514037,1.0000,-0.0002,-0.0004,0.0007,0.0115,-0.0076,0.3169,0.3481,-0.2292,9.5083,-0.0134,-0.0215,0.0432,-0.0327,1.1362,-1.0488,0.9995,-0.0177,-0.0256,-0.0038,-2.0224,-2.9434,-0.3795,0
514370,1.0000,-0.0002,-0.0004,0.0007,0.0113,-0.0079,0.3157,0.3415,-0.2380,9.4711,-0.0117,-0.0213,0.0445,-0.0317,1.1377,-1.0503,0.9995,-0.0179,-0.0258,-0.0033,-2.0398,-2.9680,-0.3216,0
514703,1.0000,-0.0002,-0.0004,0.0008,0.0117,-0.0078,0.3165,0.3557,-0.2371,9.4936,-0.0125,-0.0218,0.0462,-0.0269,1.1360,-1.0464,0.9995,-0.0180,-0.0261,-0.0027,-2.0587,-2.9931,-0.2606,0
515037,1.0000,-0.0002,-0.0004,0.0008,0.0116,-0.0076,0.3160,0.3501,-0.2289,9.4800,-0.0126,-0.0215,0.0453,-0.0371,1.1357,-1.0518,0.9995,-0.0182,-0.0263,-0.0022,-2.0776,-3.0173,-0.1981,0
515370,1.0000,-0.0002,-0.0004,0.0008,0.0118,-0.0076,0.3161,0.3577,-0.2303,9.4828,-0.0125,-0.0216,0.0450,-0.0308,1.1367,-1.0469,0.9995,-0.0183,-0.0265,-0.0017,-2.0961,-3.0415,-0.1428,0
515703,1.0000,-0.0002,-0.0004,0.0007,0.0118,-0.0079,0.3163,0.3559,-0.2386,9.4877,-0.0128,-0.0219,0.0442,-0.0352,1.1377,-1.0449,0.9995,-0.0185,-0.0267,-0.0012,-2.1149,-3.0660,-0.0867,0
